2023-05-09 22:49:42,341 [Worker-29: Launching Executing clean in C__Users_carlo_Documents_GitHub_DI_DAM2_hbwebrepos_hbweb] INFO  o.e.m.i.launch.MavenLaunchDelegate -  mvn  -B -Dstyle.color=always clean
2023-05-09 22:49:44,679 [Worker-32: Building] INFO  o.a.m.s.f.DefaultMavenResourcesFiltering - Copying 1 resource
2023-05-09 22:49:44,695 [Worker-32: Building] INFO  o.a.m.s.f.DefaultMavenResourcesFiltering - Copying 42 resources
2023-05-09 22:49:44,752 [Worker-32: Building] INFO  o.a.m.s.f.DefaultMavenResourcesFiltering - skip non existing resourceDirectory C:\Users\carlo\Documents\GitHub\DI_DAM2\hbwebrepos\hbweb\src\test\resources
2023-05-09 22:49:54,066 [Worker-25: Launching Executing install in C__Users_carlo_Documents_GitHub_DI_DAM2_hbwebrepos_hbweb] INFO  o.e.m.i.launch.MavenLaunchDelegate - Run build in "C:\Users\carlo\Documents\GitHub\DI_DAM2\hbwebrepos\hbweb":
2023-05-09 22:49:54,066 [Worker-25: Launching Executing install in C__Users_carlo_Documents_GitHub_DI_DAM2_hbwebrepos_hbweb] INFO  o.e.m.i.launch.MavenLaunchDelegate -  mvn  -B -Dstyle.color=always install
2023-05-09 22:50:01,602 [Worker-25: Building] INFO  o.a.m.s.f.DefaultMavenResourcesFiltering - Copying 1 resource
2023-05-09 22:50:01,606 [Worker-25: Building] INFO  o.a.m.s.f.DefaultMavenResourcesFiltering - Copying 42 resources
2023-05-09 22:50:01,654 [Worker-25: Building] INFO  o.a.m.s.f.DefaultMavenResourcesFiltering - skip non existing resourceDirectory C:\Users\carlo\Documents\GitHub\DI_DAM2\hbwebrepos\hbweb\src\test\resources
2023-05-09 22:53:20,717 [Worker-32: Building] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: hubo.burger:hbweb:0.0.1-SNAPSHOT @ C:\Users\carlo\Documents\GitHub\DI_DAM2\hbwebrepos\hbweb\pom.xml.
2023-05-09 22:53:21,237 [Worker-32: Building] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/com/fasterxml/jackson/datatype/jackson-datatype-joda/2.14.1/jackson-datatype-joda-2.14.1.pom
2023-05-09 22:53:21,251 [Worker-32: Building] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/com/fasterxml/jackson/datatype/jackson-datatype-joda/2.14.1/jackson-datatype-joda-2.14.1.pom
2023-05-09 22:53:22,153 [Worker-32: Building] WARN  o.e.m.c.i.embedder.EclipseLogger - The POM for com.microsoft.azure.applicationinsights.v2015_05_01:azure-mgmt-insights:jar:1.0.0-beta is invalid, transitive dependencies (if any) will not be available, enable debug logging for more details
2023-05-09 22:53:22,541 [Worker-32: Building] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/com/fasterxml/jackson/dataformat/jackson-dataformat-yaml/2.14.1/jackson-dataformat-yaml-2.14.1.pom
2023-05-09 22:53:22,564 [Worker-32: Building] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/com/fasterxml/jackson/dataformat/jackson-dataformat-yaml/2.14.1/jackson-dataformat-yaml-2.14.1.pom
